23,zPWqckZlomy5n6CIfYS62Q,SuperPawn,Las Vegas,2.5,2012-05-02,2,new,5
24,zPWqckZlomy5n6CIfYS62Q,SuperPawn,Las Vegas,2.5,2014-07-12,3,new,5
25,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2011-10-12,2,new,4
26,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2011-11-26,4,new,4
27,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2011-12-17,1,new,4
28,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2012-06-04,5,new,4
29,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2013-04-08,1,new,4
30,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2013-06-07,3,new,4
31,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2013-08-01,1,new,4
32,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2013-08-11,1,new,4
33,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2013-08-16,4,new,4
34,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2013-08-23,4,new,4
35,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2014-02-27,1,new,4
36,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2014-04-14,1,new,4
37,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2014-05-14,5,new,4
38,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2014-09-16,3,new,4
39,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2014-10-02,1,new,4
40,oD2qusBcJwPHhB6APuu59A,Linda Woodson Dermatology,Las Vegas,2.5,2015-01-05,5,new,4
41,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2008-01-27,4,old,4
42,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2008-08-13,4,old,4
43,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2009-02-25,5,old,4
44,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2009-06-09,4,old,4
45,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2009-06-25,5,old,4
46,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2010-04-22,3,old,4
47,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2010-05-24,2,old,4
48,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2010-07-10,1,old,4
49,_SM8UKIwBNbmj1r629ipoQ,Chianti Cafe,Las Vegas,3.5,2010-09-11,2,old,4
50,Zaw0IAXwopKX4MV23MHQRw,Terrible Herbst,Las Vegas,1.5,2011-04-16,2,new,5
51,Zaw0IAXwopKX4MV23MHQRw,Terrible Herbst,Las Vegas,1.5,2012-08-03,1,new,5
52,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2006-02-04,3,old,5
53,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2006-07-28,4,old,5
54,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2006-07-30,4,old,5
55,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2006-12-19,4,old,5
56,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2007-01-18,3,old,5
57,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2007-04-12,3,old,5
58,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2007-04-13,4,old,5
59,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2007-08-22,4,old,5
60,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2007-08-24,4,old,5
61,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2008-02-21,2,old,5
62,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2008-03-05,5,old,5
63,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2008-10-02,4,old,5
64,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2009-02-24,3,old,5
65,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2009-05-18,4,old,5
66,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2010-03-01,4,old,5
67,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2010-03-11,5,old,5
68,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2010-06-16,4,old,5
69,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2010-07-27,2,old,5
70,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2010-08-18,4,old,5
71,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2010-10-21,3,old,5
72,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2010-11-20,4,old,5
73,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-01-13,3,old,5
74,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-01-21,1,old,5
75,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-01-25,3,old,5
76,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-02-26,4,old,5
77,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-03-17,2,old,5
78,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-03-19,4,old,5
79,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-04-20,1,old,5
80,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-04-25,5,old,5
81,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-04-27,3,old,5
82,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-05-25,4,old,5
83,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-05-29,1,old,5
84,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-06-09,3,old,5
85,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-06-15,3,old,5
86,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-07-09,2,old,5
87,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-08-25,2,old,5
88,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-09-10,4,old,5
89,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-10-28,4,old,5
90,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-11-28,4,old,5
91,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-12-15,1,old,5
92,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-12-16,4,old,5
93,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2011-12-27,3,old,5
94,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-01-11,5,old,5
95,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-03-21,2,old,5
96,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-03-21,2,old,5
97,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-03-24,2,old,5
98,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-05-04,1,old,5
99,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-06-09,3,old,5
100,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-07-25,5,old,5
101,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-08-02,3,old,5
102,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-08-05,1,old,5
103,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-10-07,5,old,5
104,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-10-18,2,old,5
105,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-10-18,4,old,5
106,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-11-15,1,old,5
107,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2012-12-31,2,old,5
108,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-01-04,5,old,5
109,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-01-21,2,old,5
110,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-02-13,3,old,5
111,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-02-17,5,old,5
112,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-02-23,3,old,5
113,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-03-07,1,old,5
114,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-03-28,3,old,5
115,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-04-24,5,old,5
116,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-04-28,2,old,5
117,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-05-08,4,old,5
118,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-06-05,3,old,5
119,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-07-22,1,old,5
120,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-07-30,3,old,5
121,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-08-24,4,old,5
122,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-08-28,3,old,5
123,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-08-29,4,old,5
124,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-11-02,4,old,5
125,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-11-09,1,old,5
126,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-11-25,1,old,5
127,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-12-16,3,old,5
128,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2013-12-30,5,old,5
129,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-01-11,1,old,5
130,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-01-25,4,old,5
131,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-02-27,3,old,5
132,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-03-23,3,old,5
133,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-03-31,5,old,5
134,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-04-19,4,old,5
135,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-04-21,3,old,5
136,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-04-24,5,old,5
137,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-05-07,1,old,5
138,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-06-18,2,old,5
139,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-06-21,1,old,5
140,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-06-25,1,old,5
141,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-07-13,4,old,5
142,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-07-23,1,old,5
143,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-07-27,4,old,5
144,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-08-01,1,old,5
145,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-08-12,4,old,5
146,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-08-15,1,old,5
147,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-08-17,1,old,5
148,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-08-18,4,old,5
149,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-08-25,1,old,5
150,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-08-31,5,old,5
151,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-09-06,5,old,5
152,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-09-13,4,old,5
153,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-09-15,1,old,5
154,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-09-20,3,old,5
155,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-09-28,3,old,5
156,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-10-08,2,old,5
157,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-10-08,1,old,5
158,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-10-13,4,old,5
159,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-10-27,1,old,5
160,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-10-28,5,old,5
161,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-11-08,4,old,5
162,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-11-08,4,old,5
163,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-11-08,3,old,5
164,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-11-30,2,old,5
165,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-12-05,4,old,5
166,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-12-07,3,old,5
167,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-12-10,4,old,5
168,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-12-15,1,old,5
169,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-12-18,5,old,5
170,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-12-20,2,old,5
171,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2014-12-29,1,old,5
172,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2015-01-04,1,old,5
173,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2015-01-04,1,old,5
174,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2015-01-06,1,old,5
175,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2015-01-07,4,old,5
176,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2015-01-07,1,old,5
177,I83NNRHZRQZiCPcd9QzC5w,Boulder Station Hotel & Casino,Las Vegas,3.0,2015-01-08,2,old,5
191,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2011-03-04,1,new,6
192,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2011-08-24,1,new,6
193,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2011-10-25,5,new,6
194,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2011-11-06,3,new,6
195,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2012-03-01,1,new,6
196,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2012-12-01,1,new,6
197,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2013-07-13,2,new,6
198,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2013-07-26,1,new,6
199,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2013-09-01,1,new,6
200,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2013-12-30,4,new,6
201,ZeMHiF-u7WZY1gf3-L6Alg,Petco,Las Vegas,2.0,2014-03-30,4,new,6
202,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2007-08-31,5,old,6
203,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2008-04-25,4,old,6
204,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2008-12-14,4,old,6
205,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2009-08-04,3,old,6
206,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2009-11-28,4,old,6
207,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2009-12-02,2,old,6
208,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2010-04-20,2,old,6
209,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2010-08-15,1,old,6
210,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2010-10-12,4,old,6
211,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2011-02-19,3,old,6
212,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2011-10-15,3,old,6
213,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2012-04-13,1,old,6
214,l6QcUE8XXLrVH6Ydm4GSNw,Fatburger,Las Vegas,3.0,2012-07-24,1,old,6
215,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2010-02-25,5,old,2
216,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2010-06-09,5,old,2
217,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2010-12-23,5,old,2
218,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2011-03-31,5,old,2
219,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2011-06-26,5,old,2
220,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2011-07-06,5,old,2
221,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2011-08-16,5,old,2
222,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2011-10-12,4,old,2
223,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2011-10-25,4,old,2
224,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2011-11-06,5,old,2
225,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2012-03-06,5,old,2
226,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2012-07-18,5,old,2
227,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2012-12-07,3,old,2
228,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2013-03-01,5,old,2
229,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2013-06-06,5,old,2
230,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2013-07-01,4,old,2
231,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2013-09-02,5,old,2
232,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2013-11-06,5,old,2
233,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2013-11-07,5,old,2
234,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2013-11-26,5,old,2
235,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2014-01-23,4,old,2
236,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2014-08-26,5,old,2
237,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2014-11-01,5,old,2
238,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2014-11-15,5,old,2
239,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2014-12-15,5,old,2
240,aBFiwLYaReshow7wi9Jmqw,Discount Tire Store - North Las Vegas,Las Vegas,5.0,2014-12-26,5,old,2
241,2eXRcLkP65MjeUIQBu9-lg,Sherry Goldstein's Yoga Sanctuary,Las Vegas,4.5,2010-08-26,4,old,0
